"asn","match_name","organization","comment"
"43372","src_asn_isp_","TELNAP TELECOM",""
"43376","src_asn_isp_","DOTRO Telecom",""
"43400","src_asn_isp_","NEO-TELEKOM Ltd",""
"43409","src_asn_isp_","SKP 'Kyivteleservis'",""
"43413","src_asn_isp_","NEW TELEKOM spol. s r.o.",""
"43452","src_asn_isp_","TELENET KOM DOO",""
"43478","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"43529","src_asn_isp_","Vidanet Cabletelevision Provider",""
"43530","src_asn_isp_","Limited Liability Company Irtelcom",""
"43533","src_asn_isp_","Gals Telecom",""
"43550","src_asn_isp_","JSC Avantel",""
"43567","src_asn_isp_","ug-tele.com",""
"43574","src_asn_isp_","PJSC Rostelecom",""
"43576","src_asn_isp_","KuMIR TELECOM",""
"43598","src_asn_isp_","Export Telecom LLC",""
"43605","src_asn_isp_","Severo-Eniseysk-Telecom LLC",""
"43655","src_asn_isp_","SENER Mobility S.A.",""
"43656","src_asn_isp_","ПКП Телерадиокомпания Интертелеком",""
"43670","src_asn_isp_","New Telecommunication Company Ltd.",""
"43698","src_asn_isp_","Ariege Telecom",""
"43727","src_asn_isp_","KVANT-TELECOM",""
"43728","src_asn_isp_","TELESET+ Ltd",""
"43747","src_asn_isp_","TELEVALENTIN S.L",""
"43811","src_asn_isp_","Telia Lietuva AB",""
"43833","src_asn_isp_","Open Cable Telecomunicaciones S.L.",""
"43843","src_asn_isp_","BrianTel",""
"43885","src_asn_isp_","INSTAL MATEL",""
"43886","src_asn_isp_","UTEL Ltd",""
"43940","src_asn_isp_","Drustvo za telekomunikacije 'MTEL' DOO",""
"43957","src_asn_isp_","WNT Telecommunication",""
"43991","src_asn_isp_","Voronezh Telecom LLC",""
"44021","src_asn_isp_","Drustvo za telekomunikaciski uslugi TELEKABEL DOOEL Stip",""
"44030","src_asn_isp_","OtradnoeNet",""
"44118","src_asn_isp_","BalkanTel DOO",""
"44123","src_asn_isp_","Telavox",""
"44244","src_asn_isp_","Iran Cell Service and Communication Company",""
"44265","src_asn_isp_","OOO Smoltelecom",""
"44309","src_asn_isp_","ET 'Satelit TM - Anton Simeonov'",""
"44356","src_asn_isp_","Epsilon",""
"44397","src_asn_isp_","OJSC 'Minsk Television Information Networks'",""
"44405","src_asn_isp_","Sistemy Telekommunikatsiy i Svyazi Ltd.",""
"44416","src_asn_isp_","Satellite Net Service",""
"44417","src_asn_isp_","JSC Neotelecom",""
"44429","src_asn_isp_","MXTel Ltd.",""
"44442","src_asn_isp_","The Borough of Telford and Wrekin Council",""
"44443","src_asn_isp_","LLC Inovatsiyni Telekomunikatsii",""
"44507","src_asn_isp_","Kostroma Municipal Telephone Network",""
"44540","src_asn_isp_","Kartel Ltd.",""
"44546","src_asn_isp_","ALFA TELECOM s.r.o.",""
"44547","src_asn_isp_","NETUNDWEB TELEKOMUNIKASYON",""
"44565","src_asn_isp_","VITAL TEKNOLOJI TELEKOMUNIKASYON BILGISAYAR HIZMETLERI VE SANAYI TICARET LTD SIRKETI",""
"44572","src_asn_isp_","LTD ParmaTel",""
"44604","src_asn_isp_","JSC KVANT-TELEKOM",""
"44619","src_asn_isp_","OOO IT-Telecom",""
"44622","src_asn_isp_","Telecom Plus Mosinter",""
"44664","src_asn_isp_","M-TEL",""
"44692","src_asn_isp_","Domtel Telecom",""
"44746","src_asn_isp_","Satellithuset i Limmared",""
"44776","src_asn_isp_","Reist Telecom AG",""
"44811","src_asn_isp_","JSC Avantel",""
"44814","src_asn_isp_","Bulgartel",""
"44832","src_asn_isp_","AlphaPhone Telekommunikations GmbH",""
"44834","src_asn_isp_","Pozitiv Telecom Ltd.",""
"44837","src_asn_isp_","ELS Telecom",""
"44851","src_asn_isp_","BG Retel AS",""
"44927","src_asn_isp_","Telecom MPK",""
"44941","src_asn_isp_","ZAO Astrakhan Digital Television",""
"44943","src_asn_isp_","Ramtel",""
"44963","src_asn_isp_","Stavtelecom LLC",""
"44988","src_asn_isp_","KovrovTelecom Ltd.",""
"45046","src_asn_isp_","OOO Isatel",""
"45143","src_asn_isp_","SINGTEL MOBILE INTERNET SERVICE PROVIDER Singapore",""
"45250","src_asn_isp_","Vocom AP",""
"45313","src_asn_isp_","Dinas Perhubungankomunikasi informasi dan Telematika -NAD",""
"45325","src_asn_isp_","PT PC24 Telekomunikasi Indonesia",""
"45326","src_asn_isp_","Broad Band Telecom Services Ltd (BBTS)",""
"45355","src_asn_isp_","Digicel Fiji",""
"45356","src_asn_isp_","Mobitel Sri Lanka",""
"45543","src_asn_isp_","Saigontourist Cable Television Company Limited",""
"45557","src_asn_isp_","VNTT",""
"45588","src_asn_isp_","Bangladesh Telecommunication Company Limited(BTCL)",""
"45595","src_asn_isp_","Pakistan Telecom Company Limited",""
"45609","src_asn_isp_","Bharti Airtel Ltd. AS for GPRS Service",""
"45629","src_asn_isp_","Jastel Network Co.LTD (Thailand)",""
"45648","src_asn_isp_","Bell Teleservices India Pvt Ltd",""
"45669","src_asn_isp_","Mobilink",""
"45687","src_asn_isp_","MCT Japan",""
"45706","src_asn_isp_","Tele Globe Global PT",""
"45758","src_asn_isp_","TripleT Broadband(AIS|3BB)",""
"45820","src_asn_isp_","Tata Teleservices",""
"45884","src_asn_isp_","RVR Digital Infrastructures",""
"45891","src_asn_isp_","Solomon Telekom Co Ltd",""
"45899","src_asn_isp_","VNPT",""
"45916","src_asn_isp_","Gujarat Telelink",""
"45925","src_asn_isp_","Teletalk Bangladesh",""
"46026","src_asn_isp_","BATAM BINTAN TELEKOMUNIKASI PT",""
"46063","src_asn_isp_","GTNET-AS-ID",""
"46154","src_asn_isp_","Farmers Mutual Telephone Company",""
"46217","src_asn_isp_","Apogee Telecom Inc.",""
"46375","src_asn_isp_","Sonic Telecom (Sonic.net Inc.)",""
"46445","src_asn_isp_","TELPAGE",""
"46455","src_asn_isp_","NetworkLubbock",""
"46576","src_asn_isp_","Loews Hotels at Universal Orlando",""
"46632","src_asn_isp_","Southwest Arkansas Telephone Coop",""
"46690","src_asn_isp_","Southern New England Telephone Company and SNET America Inc.",""
"46760","src_asn_isp_","DRURYHOTELS",""
"46957","src_asn_isp_","Medicine Park Telephone Company",""
"47116","src_asn_isp_","Intellihome",""
"47119","src_asn_isp_","VL-Telecom Ltd",""
"47123","src_asn_isp_","MEDNAUTILUS",""
"47141","src_asn_isp_","Lit-Tel LLC",""
"47159","src_asn_isp_","Celldomolki Kabeltelevizio Kft.",""
"47202","src_asn_isp_","LAZER TELECOMUNICACOES S.A.",""
"47206","src_asn_isp_","Societe Francaise Du Radiotelephone - SFR SA",""
"47216","src_asn_isp_","Ettelaat Fanavarn-E Tookan Co Ltd",""
"47217","src_asn_isp_","Planetel",""
"47237","src_asn_isp_","NUR Telecom Bishkek",""
"47241","src_asn_isp_","Joint Stock Company TransTeleCom",""
"47253","src_asn_isp_","BCI Telecommunication & Advanced Technology Company",""
"47256","src_asn_isp_","Olimp-Telecom26 LLC",""
"47258","src_asn_isp_","Premier Group Companies Telecom",""
"47266","src_asn_isp_","Telecompany Energy LLC",""
"47282","src_asn_isp_","LLC SP Abaza Telecom",""
"47288","src_asn_isp_","FIXNET TELEKOM LTD. STI.",""
"47297","src_asn_isp_","Telekommunikation Lindau GmbH",""
"47332","src_asn_isp_","AIC TELECOMS",""
"47394","src_asn_isp_","Albanian Satellite Communications",""
"47418","src_asn_isp_","LLS Regional TeleSystems",""
"47440","src_asn_isp_","Business System Telecom",""
"47441","src_asn_isp_","TRUNK MOBILE",""
"47530","src_asn_isp_","Novokuznetsk Telecom Ltd",""
"47531","src_asn_isp_","OskolTelecom",""
"47588","src_asn_isp_","TEL COMMUNICATIONS L.L.C.",""
"47655","src_asn_isp_","LINKINTEL",""
"47688","src_asn_isp_","Fastic",""
"47702","src_asn_isp_","Discovery",""
"47719","src_asn_isp_","Switch Telecom Lebanon",""
"47726","src_asn_isp_","INFOBOX",""
"47747","src_asn_isp_","TeleTower",""
"47755","src_asn_isp_","Tempus Telecom",""
"47794","src_asn_isp_","Etihad Atheeb Telecom",""
"47806","src_asn_isp_","TeleCondado S.L.",""
"47826","src_asn_isp_","BENTELER Business Services GmbH",""
"47845","src_asn_isp_","Tiger-Telecom",""
"47883","src_asn_isp_","KIBRIS MOBILE TELEKOMUNIKASYON LTD.",""
"47887","src_asn_isp_","Neu Telecom and Technologies (Damamax)",""
"47898","src_asn_isp_","PAN-Telecom",""
"47909","src_asn_isp_","Baikal-Telecom Ltd.",""
"47914","src_asn_isp_","IP-Home",""
"47939","src_asn_isp_","TDV 'Teleradio company 'Yalta' LLC",""
"47954","src_asn_isp_","Alpha Net Telecom Ltd",""
"47959","src_asn_isp_","Telinea d.o.o.",""
"47996","src_asn_isp_","Kommunikatsyi Stels Ltd.",""
"48019","src_asn_isp_","Terra-Telecom LLC",""
"48043","src_asn_isp_","Ozyorsk Telecom CJSC.",""
"48044","src_asn_isp_","Rostelecom Information Technologies LTd",""
"48045","src_asn_isp_","TOV 'Flagman Telecom'",""
"48065","src_asn_isp_","Syriatel Mobile Telecom",""
"48078","src_asn_isp_","Dagomys Telecom",""
"48081","src_asn_isp_","TeleRadioCompany GOK LTD",""
"48092","src_asn_isp_","T2 Nizhny Novgorod",""
"48120","src_asn_isp_","Flash Telecom LLC",""
"48129","src_asn_isp_","IRBIS-TELECOMMUNICATIONS-AS",""
"48147","src_asn_isp_","Amin IDC",""
"48149","src_asn_isp_","Ivanteevskie telecommunicacii Ltd",""
"48159","src_asn_isp_","TIC AS48159",""
"48166","src_asn_isp_","Fortex-Telecom",""
"48190","src_asn_isp_","T2 Ekaterinburg",""
"48225","src_asn_isp_","JSC Telsi",""
"48243","src_asn_isp_","Miratel Ltd",""
"48249","src_asn_isp_","Capital Telecom",""
"48260","src_asn_isp_","TELEWEB bvba",""
"48271","src_asn_isp_","CJSC 'TELECOMMUNICATIONS COMPANY 'DUN'",""
"48284","src_asn_isp_","SWU TeleNet GmbH",""
"48293","src_asn_isp_","Uniontel",""
"48302","src_asn_isp_","OOO 'Telecom GKhK'",""
"48364","src_asn_isp_","Radim Pytela trading as AC Vyskov",""
"48369","src_asn_isp_","M-Telecom Ltd.",""
"48408","src_asn_isp_","Localitel",""
"48424","src_asn_isp_","GLOBITEL",""
"48438","src_asn_isp_","Corbina Telecom AS48438",""
"48478","src_asn_isp_","Vostok Telecom",""
"48479","src_asn_isp_","KUBAN-TELECOM Ltd.",""
"48503","src_asn_isp_","Tele2 Kazakhstan",""
"48514","src_asn_isp_","Stiftelsen Chalmers Studenthem",""
"48524","src_asn_isp_","INTERRA telecommunications",""
"48544","src_asn_isp_","Tecnotel Servizi Tecnologici",""
"48573","src_asn_isp_","NFS Telecom",""
"48574","src_asn_isp_","T-Mobile Czech Republic a.s.",""
"48642","src_asn_isp_","K Telecom Ldt.",""
"48675","src_asn_isp_","Deltatelecom",""
"48695","src_asn_isp_","Etihad Atheeb Telecom /GO Telecom",""
"48712","src_asn_isp_","'Info-Net' Uslugi Teleinformatyczne S.C.",""
"48720","src_asn_isp_","VIP-TELECOM-SERVICE Ltd.",""
"48732","src_asn_isp_","PEERES-TELECOM",""
"48737","src_asn_isp_","DoraTelekom",""
"48738","src_asn_isp_","Teleset ltd.",""
"48748","src_asn_isp_","Modern Telecommunications Network LTD.",""
"48780","src_asn_isp_","OLTELECOM JSC",""
"48817","src_asn_isp_","PRIZZ TELECOM",""
"48863","src_asn_isp_","NEAS ENERGI TELEKOM ROROSREGIONEN AS",""
"48870","src_asn_isp_","Telenet SIA",""
"48907","src_asn_isp_","Norttel s.r.o.",""
"48944","src_asn_isp_","Khalij Fars Ettela Resan LTD",""
"48951","src_asn_isp_","Telekom Deutschland GmbH",""
"48952","src_asn_isp_","BREAK FREE TELECOM SL",""
"48957","src_asn_isp_","Telecommunications Resource Center",""
"48966","src_asn_isp_","Ooredoo Palestine (Wataniya Mobile)",""
"48969","src_asn_isp_","Parus-Telecom Ltd.",""
"48978","src_asn_isp_","Orbitel LLC",""
"49038","src_asn_isp_","EUROLINE TELECOM",""
"49048","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"49088","src_asn_isp_","TELMEKOM",""
"49101","src_asn_isp_","KABELOVA TELEVIZE CZ",""
"49107","src_asn_isp_","'Telko' CJSC",""
"49112","src_asn_isp_","Societe Francaise Du Radiotelephone - SFR SA",""
"49113","src_asn_isp_","Petignat Jean-Charles trading as Cablotel Telereseaux",""
"49136","src_asn_isp_","OJSC Telecommunication networks",""
"49173","src_asn_isp_","Telecable Almonte S.L.",""
"49178","src_asn_isp_","Nadunet Telecom",""
"49183","src_asn_isp_","Galichina Telekommunication",""
"49255","src_asn_isp_","TeleGlobal Ltd.",""
"49301","src_asn_isp_","Joint Stock Company TransTeleCom",""
"49311","src_asn_isp_","Regional TeleSystems Ltd.",""
"49318","src_asn_isp_","TELEFONICA TECH UK MANAGED SERVICES LTD",""
"49320","src_asn_isp_","Golitsyno Telecom",""
"49327","src_asn_isp_","TOV 'Telza'",""
"49371","src_asn_isp_","Shark Telecom LLC",""
"49377","src_asn_isp_","JSC'Yamaltelekom'",""
"49389","src_asn_isp_","Privately owned enterprise Alexsandrov Yuriy Viktorovich",""
"49455","src_asn_isp_","Telia Norge AS49455",""
"49461","src_asn_isp_","PP 'Podilsky Intelectualni sistemy'",""
"49508","src_asn_isp_","Samtelecom LLC",""
"49529","src_asn_isp_","Duplex tel LLC",""
"49551","src_asn_isp_","Teleseti Ltd",""
"49561","src_asn_isp_","VECHIR TELECOM",""
"49601","src_asn_isp_","UNITEL-MEDIA Sp. z o.o.",""
"49605","src_asn_isp_","IVO by D.t.s. S.r.l.",""
"49628","src_asn_isp_","SKYTEL",""
"49632","src_asn_isp_","Datatelekom Bilgisayar Internet Bilisim Yazilim ve Telekomunikasyon Hizmetleri San ve Dis Tic Ltd Sti",""
"49666","src_asn_isp_","TIC AS49666",""
"49702","src_asn_isp_","Svyaz Telecom OOO",""
"49718","src_asn_isp_","Nizhnevolzhskie Telecommunication Networks Real",""
"49724","src_asn_isp_","Vainah Telecom",""
"49755","src_asn_isp_","LLC SvyazTelecom",""
"49759","src_asn_isp_","SerDi TeleCom LTD",""
"49761","src_asn_isp_","TELESIM",""
"49814","src_asn_isp_","TOMGATE-AS",""
"49851","src_asn_isp_","Aragonesa de Servicios Telematicos",""
"49863","src_asn_isp_","Lite-Telecom Limited",""
"49889","src_asn_isp_","Crystal Telecom Ltd",""
"49893","src_asn_isp_","Bitrace telecom Ltd.",""
"49897","src_asn_isp_","Alians Telecom Ltd.",""
"49902","src_asn_isp_","SRR",""
"49954","src_asn_isp_","Zextel",""
"49963","src_asn_isp_","Regional TeleSystem Ltd",""
"49984","src_asn_isp_","Telcom",""
"50009","src_asn_isp_","QUARTZ TELECOM",""
"50019","src_asn_isp_","TURKLOKASYON TELEKOM VE BILISIM TEKNOLOJILERI",""
"50022","src_asn_isp_","Kristelecom",""
"50025","src_asn_isp_","Net Television",""
"50083","src_asn_isp_","Hermes Telecom",""
"50105","src_asn_isp_","OOO 'Sestroretskoe Cable Television'",""
"50115","src_asn_isp_","Lekol",""
"50126","src_asn_isp_","OOO 'Teleservis'",""
"50186","src_asn_isp_","Pronet Telekom Ltd",""
"50223","src_asn_isp_","Alfa Telecom",""
"50228","src_asn_isp_","ANEXTEL LLC",""
"50239","src_asn_isp_","SOFTNET TELEKOM BIELINSKA sp.j.",""
"50241","src_asn_isp_","UnitTelecom",""
"50251","src_asn_isp_","NUR Telecom Osh",""
"50257","src_asn_isp_","A-Mobile",""
"50261","src_asn_isp_","ACE Telecom Kft",""
"50265","src_asn_isp_","Invest Mobile LLC",""
"50266","src_asn_isp_","Odido",""
"50309","src_asn_isp_","ARCADIZ TELECOM",""
"50313","src_asn_isp_","TESLATEL",""
"50322","src_asn_isp_","Softelligence SRL",""
"50362","src_asn_isp_","LLC CABLE TELEVISION COMPANY CABLE TELEVISION NETWORKS PLUS",""
"50418","src_asn_isp_","Fartel Ltd",""
"50427","src_asn_isp_","Orion Telecom Abakan",""
"50436","src_asn_isp_","PŸUR - CIN",""
"50439","src_asn_isp_","City Telephone Network Ltd.",""
"50473","src_asn_isp_","Altagen",""
"50480","src_asn_isp_","'Company 'Urban telecommunications transport networks' LLC",""
"50482","src_asn_isp_","JSC Kazakhtelecom",""
"50488","src_asn_isp_","LLC Utelcom",""
"50498","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"50512","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"50539","src_asn_isp_","Telematica Ltd.",""
"50542","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"50543","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"50544","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"50550","src_asn_isp_","K3 Telecom Sp. z o.o.",""
"50564","src_asn_isp_","CARTAGO TELECOM S. L.",""
"50577","src_asn_isp_","INTELSC Ltd",""
"50581","src_asn_isp_","UTG",""
"50604","src_asn_isp_","SC MEDIA SUD",""
"50616","src_asn_isp_","ONE Telecommunications",""
"50628","src_asn_isp_","Leonix Telecom",""
"50657","src_asn_isp_","WestNet Telekommunikations- und Informationsdienstleistungs GesmbH",""
"50661","src_asn_isp_","Telkab sp. z o.o.",""
"50666","src_asn_isp_","ligaT Telecom",""
"50670","src_asn_isp_","VTEL JORDAN",""
"50676","src_asn_isp_","TelCom LLC",""
"50705","src_asn_isp_","Telgam",""
"50716","src_asn_isp_","Telecom.ru Ltd",""
"50719","src_asn_isp_","XINON",""
"50772","src_asn_isp_","Ukrtranstelecom tc ltd",""
"50776","src_asn_isp_","SYSTEMTELECOM",""
"50815","src_asn_isp_","TELPROM Informacijske tehnologije d.o.o.",""
"50833","src_asn_isp_","Fiber Telecom Czechia",""
"50835","src_asn_isp_","EANCENTER TELECOM LLC",""
"50864","src_asn_isp_","IT TeleNet",""
"50870","src_asn_isp_","Teleincom - Service Ltd",""
"50875","src_asn_isp_","Ness Telekom Hizmetleri Sanayi ve Ticaret Anonim Sirketi",""
"50911","src_asn_isp_","LLC 'Electron-Telecom'",""
"50946","src_asn_isp_","MOTEL Limited Liability Company",""
"50947","src_asn_isp_","Global Networks Telecom LLC",""
"51004","src_asn_isp_","Sakhalin Cable Telesystems Ltd",""
"51035","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"51071","src_asn_isp_","SibTeleCom Ltd.",""
"51121","src_asn_isp_","Foboss-Telecom LLC",""
"51155","src_asn_isp_","Citylink Telecom",""
"51158","src_asn_isp_","Mobile Trend Ltd",""
"51162","src_asn_isp_","JSC Kazteleport - subsidiary of Halyk Bank of Kazakhstan",""
"51171","src_asn_isp_","MINHOCOM Gestao de Infraestuturas de Telecomunicacoes EIM",""
"51178","src_asn_isp_","Avantel Saint-Petersburg",""
"51184","src_asn_isp_","fonira Telekom",""
"51188","src_asn_isp_","Telia Cygate Oy",""
"51192","src_asn_isp_","TOO Platinum Telecom",""
"51207","src_asn_isp_","Free Mobile SAS",""
"51230","src_asn_isp_","Cifrabar Telekom LLC",""
"51234","src_asn_isp_","Telecompany Fialka Ltd.",""
"51300","src_asn_isp_","Telecomunicazioni Digitali Fastalp Srl",""
"51315","src_asn_isp_","PE teleradiokompaniya Lebedin",""
"51333","src_asn_isp_","Arcolink Telecomunicazioni S.r.l.",""
"51346","src_asn_isp_","Tojiktelecom",""
"51373","src_asn_isp_","TELKONEKT Autonomous System",""
"51402","src_asn_isp_","COM-IN Telekommunikation",""
"51426","src_asn_isp_","Teleport sp. z o.o.",""
"51449","src_asn_isp_","Kabelova televize Usti nad Orlici spol. s r. o.",""
"51477","src_asn_isp_","Teleradiokompaniya Kandalaksha",""
"51495","src_asn_isp_","Telephone Network of Ashgabat CJSC",""
"51503","src_asn_isp_","Daniel Group Telecom",""
"51504","src_asn_isp_","AS Telset",""
"51511","src_asn_isp_","LLC 'Teleradio Company Traide-Express'",""
"51521","src_asn_isp_","Resident Control Telco s.r.o.",""
"51547","src_asn_isp_","LLC 'Telekonika'",""
"51548","src_asn_isp_","DOLPHNET",""
"51570","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"51592","src_asn_isp_","OOO Svift Telecom",""
"51597","src_asn_isp_","FASTTELECOM LTD",""
"51604","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"51612","src_asn_isp_","Alfatel plus Ltd",""
"51615","src_asn_isp_","Zavod Kabelska televizija Nova gorica",""
"51624","src_asn_isp_","21 Century Telecom Ltd",""
"51645","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"51655","src_asn_isp_","Ilim Telecom Ltd.",""
"51757","src_asn_isp_","Infratel",""
"51801","src_asn_isp_","INTERNET KUTUSU TELEKOMUNIKASYON BILISIM HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI",""
"51813","src_asn_isp_","Joint Stock Company TransTeleCom",""
"51819","src_asn_isp_","ER-Telecom Holding",""
"51825","src_asn_isp_","Telzar",""
"51880","src_asn_isp_","Teletext-Plus Ltd.",""
"51904","src_asn_isp_","Utex-Telecom LLC",""
"51935","src_asn_isp_","BLC Telecom Oy",""
"51959","src_asn_isp_","Teleradiocompaniya Eliton LLC",""
"51972","src_asn_isp_","SIM-TELECOM",""
"51978","src_asn_isp_","Wemacom Telekommunikation",""
"51993","src_asn_isp_","Telekompaniya Region TV",""
"52008","src_asn_isp_","NesterTelecom LLC",""
"52078","src_asn_isp_","MARTEL MARTA BIENIA",""
"52116","src_asn_isp_","Orion Telekom Tim d.o.o.Beograd",""
"52157","src_asn_isp_","NEAS ENERGI TELEKOM AS",""
"52175","src_asn_isp_","Magellan Telecom Kuzbass Ltd.",""
"52207","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"52232","src_asn_isp_","Telefonía Pública y Privada",""
"52260","src_asn_isp_","National Telecom S.A (NATCOM S.A)",""
"52262","src_asn_isp_","Telefónica Celular S.A",""
"52263","src_asn_isp_","Telecable Economico TVE S.A.",""
"52322","src_asn_isp_","TELCOCOM",""
"52328","src_asn_isp_","Cabletel SA",""
"52339","src_asn_isp_","Lima Video Cable",""
"52356","src_asn_isp_","R&H International Telecom Services",""
"52361","src_asn_isp_","ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",""
"52364","src_asn_isp_","COOP DE TELECOM.DE SERVICIOS MULTIPLESVIVIENDAPROVISION Y CONSUMO DE FUNES",""
"52412","src_asn_isp_","BW TELECOM",""
"52433","src_asn_isp_","U Mobile (Cellular)",""
"52436","src_asn_isp_","Cable Televisora Color",""
"52447","src_asn_isp_","Cooperativa Cootelser Ltda. - Santa Clara del Mar B.A. Argentina",""
"52473","src_asn_isp_","Cooperativa Telefónica de Abasto",""
"52495","src_asn_isp_","Cotel Ltda.",""
